rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team
160.54,1.73,b,14.66,13.93,8.2,13.93,4.02,out,out,outside,hit,2.48,yes,,,,a
160.42,1.65,a,4.46,2.36,11.61,15.6,25.64,in,in,outside,blocked,1.57,yes,,tool,tool,a
162.01,0.68,b,7.41,6.98,9.33,14.66,7.61,in,in,outside,hit,2.52,yes,float,,,a
162.43,0.55,a,7.47,8.89,13.02,9.77,3.95,in,in,bic,hit,2.79,no,,,,a
161.58,2.3,b,2.74,2.79,13.08,11.26,9.98,in,in,oppo,hit,1.98,yes,,,,a
161.74,3.47,a,8.54,9.36,12.42,13.83,8.61,in,in,quick,blocked,2.28,yes,,,,a
161.73,4.09,a,7.04,8.07,12.82,15.32,17.24,in,in,outside,hit,2.78,yes,,tool,tool,a
162.0,0.61,b,7.68,7.55,12.67,10.44,6.99,in,in,oppo,blocked,0.71,yes,float,blocked,blocked,a
163.71,2.54,b,8.05,7.56,14.51,15.72,14.03,in,in,outside,hit,1.41,no,float,kill,kill,b
163.63,0.95,a,,,,,,,,,,,,float,serve_error,serve_error,a
166.15,2.63,b,2.87,1.84,12.85,10.37,3.79,in,in,oppo,hit,2.31,yes,jump,,,b
166.01,1.86,a,3.13,3.14,8.27,15.37,3.39,out,out,outside,hit,2.9,yes,,,,b
166.95,3.17,b,2.38,2.45,12.55,14.71,2.47,out,out,outside,hit,2.78,yes,,,,b
165.57,4.43,a,3.55,3.62,8.61,14.98,19.77,out,out,outside,hit,3.09,no,,hit_error,hit_error,b
166.6,1.46,a,3.15,3.67,11.96,10.52,11.5,in,in,oppo,blocked,2.83,yes,jump,blocked,blocked,b
168.65,1.26,a,10.04,9.83,11.98,13.69,18.29,in,in,quick,hit,0.53,yes,jump,tool,tool,a
169.2,0.68,b,6.26,6.23,14.05,15.22,14.85,out,out,outside,hit,3.17,yes,jump,tool,tool,b
169.51,1.85,a,2.72,2.66,14.05,14.2,5.13,in,in,quick,tip,1.63,no,jump,,,a
170.66,1.94,b,5.35,5.74,2.78,14.6,13.5,out,out,outside,tip,1.64,no,,,,a
169.96,2.12,a,12.77,14.06,11.51,15.62,15.86,in,in,outside,hit,1.28,yes,,tool,tool,a
171.13,1.03,b,7.82,8.15,13.56,13.47,3.7,in,in,quick,hit,0.91,no,float,kill,kill,b
173.29,1.0,a,8.18,9.54,7.03,14.95,14.74,out,out,outside,blocked,1.57,yes,jump,,,a
171.11,1.81,a,14.2,12.92,14.27,15.1,8.61,out,out,outside,off_speed,2.73,no,,,,a
171.65,2.51,b,9.86,8.59,9.01,15.29,12.22,out,out,outside,blocked,2.01,yes,,blocked,blocked,a
172.82,0.35,b,2.18,2.2,13.61,13.68,8.89,in,in,outside,hit,0.65,no,jump,kill,kill,b
173.85,1.69,a,8.73,6.77,13.82,14.3,2.96,in,in,quick,hit,0.89,no,float,kill,kill,a
175.84,0.64,b,10.45,9.9,13.04,14.73,27.62,in,in,outside,blocked,1.98,yes,jump,tool,tool,b
175.67,1.54,a,,,,,,,,,,,,jump,serve_error,serve_error,a
176.31,0.99,b,8.33,8.52,12.34,14.71,2.15,in,in,outside,hit,2.82,yes,float,,,b
176.99,1.87,a,2.25,3.14,24.85,25.24,8.75,out,out,outside,free_ball,-0.23,no,,,,b
176.55,3.27,b,9.47,8.12,12.87,10.43,4.78,in,in,oppo,hit,1.3,no,,kill,kill,b
177.75,1.06,a,8.74,8.48,13.98,14.32,14.51,in,in,quick,tip,1.43,no,float,,,b
178.63,1.21,b,13.26,13.28,12.71,15.04,2.63,out,out,oppo,hit,1.81,no,,kill,kill,b
178.5,0.97,a,10.18,8.04,12.58,11.75,1.51,in,in,quick,hit,0.27,no,float,kill,kill,a
179.29,1.02,b,6.34,6.05,13.29,14.71,3.74,in,in,oppo,hit,2.27,yes,float,,,b
180.2,1.93,a,6.45,4.77,2.85,14.84,13.44,out,out,outside,roll_shot,2.85,no,,,,b
180.26,2.59,b,12.61,13.15,12.65,14.57,17.48,in,in,outside,hit,1.92,yes,,tool,tool,b
182.25,1.77,a,,,,,,,,,,,,jump,serve_error,serve_error,a
182.04,1.04,b,1.98,3.55,13.62,5.57,7.93,in,in,d-ball,hit,-0.81,no,jump,kill,kill,b
182.95,0.65,a,5.5,6.0,8.37,14.98,17.02,out,out,outside,hit,1.96,yes,jump,tool,tool,a
184.08,1.28,b,8.09,7.85,13.26,11.56,8.06,in,in,quick,hit,2.13,yes,jump,,,a
184.26,2.05,a,7.03,5.1,13.68,13.43,10.32,out,out,outside,hit,1.78,yes,,kill,kill,a
184.19,1.1,b,7.97,9.32,12.69,14.46,11.28,in,in,outside,tip,2.28,no,jump,kill,kill,b
186.71,0.86,a,,,,,,,,,,,,jump,serve_error,serve_error,a
187.5,1.77,b,7.0,8.18,13.19,,12.44,in,dump,dump,dump,1.2,no,jump,,,a
187.34,2.45,a,13.43,12.6,7.18,7.6,7.42,out,out,bic,hit,2.72,no,,,,a
187.2,2.41,b,6.65,6.35,13.22,,10.08,in,dump,dump,tip,0.51,no,,,,a
187.32,4.29,a,10.04,10.81,6.92,12.38,0.55,out,out,oppo,hit,2.41,no,,kill,kill,a
188.75,1.9,b,8.04,7.67,13.17,6.15,5.74,in,in,d-ball,tip,1.92,no,jump,kill,kill,b
189.35,0.24,a,7.78,7.08,12.92,15.68,9.57,in,in,outside,hit,-0.49,no,float,kill,kill,a
189.43,-0.29,b,7.15,7.3,13.64,8.04,2.45,in,in,bic,hit,1.09,no,tape,kill,kill,b
191.22,2.57,a,7.2,8.36,13.08,15.62,24.83,in,in,outside,hit,2.41,yes,jump,,,b
191.51,1.53,b,25.58,9.42,6.68,10.59,6.2,out,out,outside,off_speed,1.49,no,,,,b
191.67,3.1,a,6.43,6.77,8.86,13.82,9.59,out,out,outside,hit,1.97,no,,,,b
190.92,3.64,b,8.7,9.12,,,13.87,out,,,overpass,0.67,no,,,,b
189.76,4.74,a,14.57,14.78,14.22,15.2,11.08,in,in,outside,blocked,1.5,yes,,blocked,blocked,b
192.14,0.85,a,3.91,2.77,12.38,15.23,8.24,in,in,quick,hit,0.67,no,jump,kill,kill,a
192.33,1.9,b,,,,,,,,,,,,jump,serve_error,serve_error,b
194.78,1.79,a,2.11,2.46,12.8,15.58,16.54,in,in,outside,hit,2.43,yes,jump,tool,tool,a
195.64,1.13,b,7.95,7.83,12.68,13.74,11.98,in,in,quick,hit,0.84,yes,jump,kill,kill,b
196.32,1.68,a,1.06,3.69,7.13,14.37,21.37,out,out,outside,hit,1.99,yes,jump,,,a
195.42,1.79,b,19.96,4.2,3.82,6.28,10.55,out,out,d-ball,blocked,1.63,yes,,,,a
195.45,3.9,b,12.16,12.49,12.09,,6.61,out,,,blocked,0.67,yes,,,,a
196.35,4.05,b,7.79,7.04,7.33,15.7,2.92,out,out,outside,off_speed,1.63,no,,,,a
196.49,5.29,a,2.63,3.59,12.17,14.96,5.74,in,in,outside,hit,0.62,no,,kill,kill,a
196.12,1.04,b,8.06,7.39,12.76,11.91,3.14,in,in,quick,hit,1.52,no,jump,kill,kill,b
197.32,1.42,a,3.16,2.02,13.97,15.32,8.45,in,in,outside,hit,1.06,no,jump,kill,kill,a
199.78,0.68,b,6.57,6.47,13.34,15.58,5.73,in,in,outside,hit,0.79,no,jump,kill,kill,b
199.68,0.25,a,7.48,7.94,9.04,15.26,10.95,out,out,outside,tip,2.09,no,float,kill,kill,a
200.62,0.72,b,,,,,,,,,,,,jump,serve_error,serve_error,b
200.35,1.04,a,4.18,3.41,12.07,12.79,14.46,in,in,quick,hit,1.07,no,jump,kill,kill,a
203.83,0.59,b,8.22,7.63,7.38,15.51,18.49,out,out,outside,hit,2.19,no,float,hit_error,hit_error,a
204.32,0.82,b,6.79,6.96,10.59,14.79,10.87,in,in,outside,hit,1.81,yes,float,,,a
202.95,0.78,a,10.78,10.45,12.9,10.67,12.26,out,out,oppo,blocked,1.99,yes,,,,a
203.77,3.73,a,11.97,12.12,12.62,8.05,17.39,out,out,bic,hit,1.85,yes,,tool,tool,a
204.82,0.3,b,8.28,7.09,12.77,9.58,2.84,in,in,oppo,hit,2.23,yes,float,,,a
204.41,2.06,a,3.14,4.12,6.81,14.5,8.33,out,out,outside,hit,1.69,no,,,,a
204.34,3.51,b,7.98,9.24,7.69,15.3,12.85,out,out,oppo,blocked,2.49,yes,,blocked,blocked,a
206.63,1.51,b,8.24,9.04,12.92,15.46,9.31,in,in,outside,hit,1.13,no,float,,,a
205.52,2.56,a,8.78,8.83,6.05,14.58,1.54,out,out,outside,off_speed,2.84,no,,,,a
205.24,3.18,b,3.0,1.31,13.08,11.04,21.36,in,in,oppo,hit,1.3,no,,hit_error,hit_error,a
207.9,1.94,b,7.49,8.58,12.37,14.69,3.96,in,in,outside,hit,1.02,no,float,kill,kill,b
208.47,0.02,a,7.15,7.1,12.53,13.42,13.62,in,in,quick,hit,0.02,no,float,kill,kill,a
208.97,0.72,b,3.1,2.09,27.18,5.61,1.45,out,out,d-ball,hit,3.15,no,jump,kill,kill,b
210.9,1.11,a,3.87,2.09,8.49,14.53,19.22,out,out,outside,hit,2.84,yes,jump,tool,tool,a
212.27,0.54,b,7.32,2.67,8.55,15.39,4.25,out,out,outside,hit,1.62,yes,jump,,,a
211.38,2.16,a,2.46,3.45,5.4,11.4,13.01,out,out,oppo,roll_shot,1.43,yes,,kill,kill,a
211.41,0.79,b,7.09,7.3,13.14,14.87,16.97,in,in,outside,tip,1.78,no,jump,hit_error,hit_error,a
212.8,0.21,b,1.26,1.29,8.42,14.53,14.08,out,out,outside,blocked,2.83,yes,jump,,,a
213.11,3.01,b,13.33,13.57,13.22,6.44,20.9,out,out,d-ball,hit,2.13,no,,hit_error,hit_error,a
0.77,0.57,b,3.09,3.9,13.68,14.1,5.61,in,in,quick,off_speed,1.92,no,jump,,,a
1.27,2.31,a,7.28,4.88,2.77,10.25,17.86,out,out,oppo,hit,2.97,no,,,,a
0.35,3.05,b,5.84,5.61,21.24,25.01,12.88,out,out,outside,free_ball,-0.28,no,,,,a
0.09,4.59,a,13.61,12.59,12.96,15.74,3.04,in,in,outside,hit,1.62,no,,,,a
0.3,3.49,b,8.44,7.7,2.68,15.96,3.66,out,out,outside,hit,3.3,yes,,,,a
1.34,7.18,a,4.15,3.98,2.02,11.84,4.42,in,in,bic,hit,1.09,yes,,,,a
0.3,6.71,b,10.03,10.72,3.26,15.88,7.88,out,out,outside,roll_shot,1.99,no,,,,a
1.15,8.69,a,8.39,6.25,7.84,10.14,10.05,out,out,oppo,off_speed,2.56,no,,kill,kill,a
2.46,1.42,b,3.49,2.68,12.15,13.25,1.77,in,in,quick,off_speed,2.25,no,jump,kill,kill,b
3.75,0.57,a,1.66,2.25,12.01,10.28,11.12,in,in,oppo,hit,1.85,yes,jump,,,a
2.71,1.28,b,11.38,12.15,12.31,13.8,18.4,in,in,bic,hit,3.18,no,,hit_error,hit_error,a
3.28,0.69,b,,,,,,,,,,,,jump,serve_error,serve_error,b
3.68,2.01,a,8.32,8.1,13.11,13.87,6.3,in,in,quick,hit,2.46,no,float,kill,kill,a
6.92,0.98,b,3.41,3.61,26.56,15.16,19.82,out,out,outside,hit,3.2,no,jump,hit_error,hit_error,a
7.6,1.27,b,4.69,4.81,7.39,14.0,21.74,in,in,outside,hit,2.24,yes,jump,tool,tool,b
7.77,1.27,a,3.73,1.69,11.98,15.63,6.29,in,in,outside,hit,1.94,no,jump,kill,kill,a
8.01,0.65,b,7.02,8.63,8.05,13.95,20.19,out,out,outside,hit,4.68,no,float,hit_error,hit_error,a
10.65,0.54,b,9.49,6.72,12.5,14.04,9.69,in,in,quick,hit,1.34,no,float,kill,kill,b
11.62,0.1,a,1.63,1.2,12.02,14.48,11.64,in,in,quick,tip,-0.57,no,jump,,,b
11.1,1.62,b,11.0,11.02,3.51,14.8,16.7,out,out,outside,hit,2.66,yes,,tool,tool,b
12.74,0.36,a,3.27,4.06,19.11,,,,,,,,,jump,ace,ace,b
14.21,0.11,a,,,,,,,,,,,,jump,serve_error,serve_error,a
13.46,1.17,b,5.71,7.35,11.99,15.4,5.85,in,in,outside,hit,0.41,yes,jump,,,b
14.16,-0.12,a,8.52,9.59,21.94,13.56,7.38,out,out,oppo,free_ball,0.23,no,,,,b
14.05,3.3,b,7.24,5.1,11.86,11.64,9.13,in,in,quick,hit,1.77,no,,kill,kill,b
15.09,0.99,a,7.97,8.95,13.38,11.26,7.89,in,in,oppo,hit,0.54,yes,float,,,b
14.54,3.73,b,8.03,7.99,11.71,11.64,1.53,in,in,d-ball,hit,1.29,no,,kill,kill,b
15.66,1.0,a,7.18,8.54,13.57,14.13,12.8,in,in,quick,hit,2.69,yes,float,kill,kill,a
17.29,0.33,b,,,,,,,,,,,,jump,serve_error,serve_error,b
18.05,0.17,a,2.93,3.68,12.79,14.23,4.43,out,out,outside,hit,3.01,no,jump,kill,kill,a
20.06,0.12,b,9.23,8.62,12.14,12.36,12.21,in,in,quick,tip,-0.15,no,jump,hit_error,hit_error,a
20.08,0.45,b,3.22,1.91,12.89,10.49,15.56,in,in,oppo,hit,1.78,yes,jump,,,a
21.41,1.75,a,15.55,,,,11.35,,,,tip,0.41,no,,,,a
19.95,2.95,b,11.02,10.68,8.2,15.75,16.1,out,out,outside,roll_shot,1.47,no,,hit_error,hit_error,a
22.18,0.58,b,1.65,2.07,7.59,14.6,3.68,out,out,outside,hit,1.86,no,jump,,,b
21.33,0.59,a,4.01,8.21,,,,out,,,free_ball,0.25,no,,,,b
21.25,2.71,b,15.26,13.52,13.95,11.73,26.02,out,out,oppo,hit,1.54,yes,,tool,tool,b
22.0,1.09,a,,,,,,,,,,,,jump,serve_error,serve_error,a
23.38,0.87,b,,,,,,,,,,,,jump,serve_error,serve_error,b
24.39,1.93,a,7.17,6.84,12.61,13.81,9.27,in,in,quick,hit,2.39,no,float,kill,kill,a
25.03,0.9,b,5.02,5.15,13.31,13.63,2.77,in,in,quick,hit,2.82,no,jump,kill,kill,b
25.49,1.76,a,,,,,,,,,,,,jump,serve_error,serve_error,a
27.85,1.63,b,8.51,8.7,13.67,14.82,17.76,in,in,outside,hit,2.25,yes,float,,,a
27.63,2.35,a,6.15,18.58,10.07,15.49,5.83,in,in,outside,hit,1.72,no,,,,a
25.66,3.42,b,5.71,5.97,,,25.34,out,out,d-ball,free_ball,1.42,no,,hit_error,hit_error,a
27.22,0.94,b,10.07,8.85,12.9,11.0,11.58,in,in,d-ball,hit,3.05,yes,float,,,a
28.12,1.47,a,11.6,,,,,,,outside,tip,1.36,no,,kill,kill,a
27.99,0.31,b,2.49,2.47,,,13.31,out,,,overpass,-0.49,no,hybrid,,,a
28.95,1.89,a,12.7,13.23,13.15,14.21,13.56,in,in,quick,overpass,1.61,no,,kill,kill,a
29.51,0.24,b,9.75,9.38,14.28,14.87,12.98,in,in,quick,hit,3.0,yes,float,,,b
30.55,1.1,a,14.57,12.9,8.97,11.21,16.87,out,out,oppo,hit,1.62,no,,hit_error,hit_error,b
30.92,0.21,a,3.73,3.35,12.45,13.52,3.4,in,in,quick,hit,1.46,no,jump,,,b
31.34,2.22,b,8.98,8.7,4.44,7.82,2.81,out,out,quick,hit,1.85,no,,,,b
31.74,2.96,a,2.54,2.64,8.83,10.25,5.86,in,in,oppo,hit,2.89,no,,,,b
30.42,4.27,b,5.26,7.08,10.63,11.18,15.76,out,out,quick,tip,1.41,no,,,,b
30.14,4.67,a,9.54,16.32,15.28,7.25,12.08,out,out,oppo,hit,0.31,no,,hit_error,hit_error,b
31.45,1.14,a,2.38,1.66,12.27,14.97,,in,in,outside,hit,2.47,no,jump,,,a
31.03,1.71,b,2.38,3.65,13.03,15.55,,in,in,outside,roll_shot,1.4,no,,,,a
32.46,2.74,a,4.76,5.35,14.49,14.79,,in,in,bic,hit,2.09,no,,kill,kill,a
33.08,1.97,b,5.62,6.39,12.6,15.98,8.48,in,in,outside,hit,2.92,no,jump,,,b
33.22,3.01,a,9.12,10.04,,,26.87,,,,,,,,hit_error,hit_error,b
34.45,1.55,a,3.21,3.14,14.13,14.3,11.72,out,out,bic,tip,0.44,no,jump,,,a
33.94,3.45,b,10.13,10.76,11.4,14.98,2.74,out,out,outside,off_speed,3.19,no,,,,a
33.09,3.47,a,3.05,6.9,7.33,15.48,5.84,in,in,outside,off_speed,1.05,no,,,,a
33.06,4.2,b,7.0,7.01,14.19,14.18,6.75,out,out,outside,roll_shot,2.21,no,,,,a
33.5,5.41,a,6.34,6.42,8.44,10.63,15.37,out,out,outside,hit,2.0,yes,,,,a
34.39,5.77,b,3.26,3.0,13.22,11.49,3.35,in,in,oppo,hit,2.56,no,,,,a
34.42,6.87,a,2.35,2.6,8.55,13.61,4.27,in,in,outside,hit,1.57,no,,kill,kill,a
35.45,1.65,b,2.6,1.83,10.98,15.87,9.61,in,in,outside,hit,3.79,no,jump,,,b
35.28,2.81,a,8.72,8.22,9.21,10.77,1.72,out,out,oppo,off_speed,0.2,no,,,,b
34.58,3.88,b,7.07,6.69,12.89,14.18,,in,in,outside,hit,1.43,yes,,tool,tool,b
36.38,0.76,a,8.69,9.64,14.18,14.22,,in,in,quick,blocked,1.55,yes,jump,,,a
36.23,2.46,a,15.16,13.44,13.86,10.56,-1.21,in,in,oppo,hit,0.76,no,,,,a
35.15,3.32,b,6.33,7.25,,,7.19,out,,,overpass,0.45,no,,,,a
35.82,5.04,a,8.34,8.58,12.73,15.18,6.89,in,in,outside,hit,1.92,no,,kill,kill,a
37.02,0.47,b,11.05,3.9,14.5,15.94,10.09,in,in,outside,blocked,1.91,yes,jump,,,b
37.02,2.0,b,15.87,14.98,13.8,16.18,25.37,out,out,outside,hit,1.9,yes,,tool,tool,b
37.62,1.21,a,3.62,5.36,12.61,13.27,22.57,in,in,quick,hit,2.02,yes,jump,tool,tool,a
39.18,1.04,b,3.58,2.73,13.67,14.63,21.59,in,in,outside,hit,0.88,no,jump,hit_error,hit_error,a
40.06,0.94,b,1.24,2.06,12.75,13.67,,in,in,quick,hit,-0.23,no,jump,,,a
39.06,3.86,a,1.14,6.02,,14.39,18.75,out,,outside,hit,1.81,yes,,tool,tool,a
41.51,1.72,b,2.96,4.95,5.35,15.46,2.32,out,out,oppo,hit,1.61,no,jump,hit_error,hit_error,a
41.65,0.57,b,1.73,3.45,18.36,8.08,5.05,out,out,bic,hit,2.55,no,jump,kill,kill,b
43.13,0.8,a,,,,,,,,,,,,jump,serve_error,serve_error,a
44.8,0.76,b,1.9,3.57,,,11.5,out,,bic,overpass,0.45,no,jump,,,a
44.02,2.47,a,11.07,,,12.47,13.05,,,quick,hit,1.86,yes,,tool,tool,a
44.89,0.9,a,3.15,3.9,12.68,14.23,1.6,in,in,bic,hit,1.97,no,jump,,,a
44.86,2.21,b,6.1,6.52,9.71,27.07,12.77,out,out,outside,roll_shot,-1.31,no,,,,a
45.17,1.99,a,12.52,13.19,13.02,14.44,8.53,in,in,outside,hit,2.58,no,,kill,kill,a
46.91,2.14,b,1.67,3.34,12.61,15.44,26.93,in,in,outside,hit,2.49,yes,jump,tool,tool,b
47.83,1.24,a,7.53,5.76,13.39,14.39,12.62,out,out,outside,hit,1.39,yes,float,,,b
46.9,1.66,b,13.99,13.14,9.05,10.96,0.96,out,out,oppo,hit,2.96,no,,,,b
46.16,3.46,a,8.85,6.97,3.86,15.66,20.12,out,out,outside,hit,1.92,no,,hit_error,hit_error,b
48.54,1.99,a,5.29,6.18,12.0,15.26,25.29,in,in,outside,hit,1.46,no,float,,,b
48.65,1.06,b,9.92,9.93,11.91,14.64,17.15,out,out,outside,blocked,1.22,yes,,,,b
48.56,4.15,b,11.07,10.59,13.15,13.52,1.76,in,in,bic,off_speed,1.82,no,,,,b
47.85,5.19,a,,,,,,,,,,,,,net,net,b
49.58,1.76,a,7.07,6.28,11.2,12.66,3.96,in,in,quick,hit,1.14,yes,float,,,a
49.51,2.61,b,10.0,9.03,8.46,10.56,21.91,in,in,oppo,hit,2.67,no,,hit_error,hit_error,a
50.73,0.67,b,2.72,3.38,10.67,15.23,15.46,in,in,outside,hit,0.56,yes,jump,tool,tool,b
50.53,2.07,a,2.71,2.82,12.37,,,in,,,blocked,,,jump,,,b
51.59,2.36,a,10.27,10.77,7.69,8.03,,out,out,outside,hit,1.91,no,,,,b
50.98,3.18,b,4.19,3.8,20.0,24.32,,out,out,outside,free_ball,-0.79,no,,,,b
50.68,4.57,a,12.82,15.03,12.76,11.78,17.09,in,in,oppo,hit,2.59,no,,hit_error,hit_error,b
51.26,0.16,a,1.92,3.37,13.18,15.49,4.62,in,in,outside,blocked,2.95,yes,jump,blocked,blocked,b
53.2,1.29,a,2.96,3.58,13.12,14.44,4.4,in,in,quick,hit,0.62,no,jump,kill,kill,a
53.42,0.64,b,8.26,2.32,11.97,14.68,5.97,in,in,quick,hit,2.48,no,float,kill,kill,b
53.93,2.16,a,1.53,2.25,6.24,13.87,,out,out,outside,off_speed,4.17,yes,jump,,,a
54.57,2.21,b,4.24,3.33,12.57,14.19,6.1,in,in,outside,hit,2.38,no,,,,a
54.65,2.68,a,9.08,8.7,13.61,11.39,4.95,in,in,oppo,hit,1.67,no,,net,net,a
56.68,1.77,b,7.65,7.26,13.54,14.39,8.15,in,in,quick,hit,2.17,no,jump,kill,kill,b
57.7,1.17,a,7.73,7.23,14.3,13.8,8.77,in,in,outside,hit,2.64,no,float,kill,kill,a
57.53,1.08,b,1.7,2.56,12.56,14.49,1.02,in,in,quick,hit,1.56,no,jump,kill,kill,b
58.03,1.84,a,9.29,9.52,3.72,10.93,18.31,out,out,oppo,hit,2.98,no,jump,hit_error,hit_error,b
59.83,0.5,a,3.37,4.39,13.32,14.24,16.21,in,in,quick,hit,3.21,yes,jump,tool,tool,a
60.96,1.8,b,4.55,3.45,14.93,14.13,8.11,in,in,quick,hit,2.26,no,jump,kill,kill,b
62.2,0.01,a,2.65,2.56,10.74,13.48,,in,in,quick,hit,2.8,no,jump,,,a
61.89,2.72,b,1.66,3.38,,,19.27,,,,,,,,hit_error,hit_error,a
61.36,0.8,b,2.33,2.13,11.86,10.38,2.71,in,in,oppo,hit,2.07,no,jump,,,b
63.45,2.15,a,3.45,3.02,,,8.71,,,,free_ball,-0.3,no,,,,b
63.68,2.59,b,7.6,7.21,13.1,13.31,3.07,in,in,outside,hit,2.54,no,,,,b
63.0,4.39,a,4.29,2.13,15.0,14.26,,in,in,outside,hit,1.81,no,,net,net,b
64.7,1.0,a,8.31,6.65,8.87,15.01,2.54,out,out,outside,hit,1.98,yes,float,,,a
64.96,0.7,b,2.11,2.96,8.42,15.19,3.15,out,out,outside,hit,0.96,no,,,,a
64.09,2.3,a,3.18,2.81,9.03,11.12,7.38,out,out,oppo,hit,2.19,no,,,,a
63.26,3.17,b,7.08,7.33,1.09,12.66,2.96,out,out,outside,hit,2.73,yes,,,,a
63.05,6.31,a,4.18,3.85,13.44,14.26,,in,in,outside,blocked,1.98,yes,,,,a
63.91,6.63,a,14.86,14.69,9.55,6.74,8.19,out,out,oppo,off_speed,2.42,yes,,,,a
63.86,7.87,b,4.94,5.79,7.14,10.59,13.29,out,out,oppo,roll_shot,2.13,no,,,,a
63.5,9.12,a,12.2,6.72,9.45,15.54,,out,out,outside,blocked,1.87,yes,,,,a
64.64,10.93,a,13.36,13.43,7.67,14.8,2.6,out,out,outside,off_speed,2.05,yes,,kill,kill,a
64.9,-0.09,b,2.68,4.89,,,25.23,,,,,,,jump,hit_error,hit_error,a
66.18,0.66,b,5.59,4.99,13.02,15.91,,in,in,outside,blocked,1.34,yes,jump,blocked,blocked,a
67.23,1.09,b,2.61,2.84,13.03,13.36,10.84,in,in,quick,roll_shot,1.52,no,jump,kill,kill,b
67.82,-1.28,a,3.18,3.97,12.7,12.48,7.12,in,in,bic,hit,0.35,no,jump,,,b
68.28,1.88,b,4.77,7.03,24.76,24.65,8.3,out,out,outside,off_speed,2.46,no,,,,b
67.84,1.83,a,7.26,7.57,12.3,11.27,2.43,in,in,quick,hit,1.04,no,,,,b
66.74,3.09,b,3.39,2.78,12.52,,12.46,out,,,tip,0.46,no,,,,b
69.09,4.41,a,12.54,13.75,,,12.54,,,,overpass,-0.33,no,,,,b
68.41,6.26,b,14.4,13.5,,12.92,12.53,,,quick,tip,1.67,no,,kill,kill,b
68.58,1.05,a,3.83,2.94,11.75,15.32,10.31,in,in,outside,hit,0.03,no,jump,kill,kill,a
70.17,0.78,b,8.38,3.2,12.45,14.14,7.96,in,in,outside,hit,0.98,no,float,kill,kill,b
70.64,0.83,a,,,,,,,,,,,,jump,serve_error,serve_error,a
73.34,1.45,b,,,,,,,,,,,,jump,serve_error,serve_error,b
72.24,1.88,a,6.98,7.52,4.74,13.85,1.6,out,out,outside,hit,2.48,yes,float,,,b
72.8,2.72,b,1.85,8.94,12.05,9.28,,in,in,oppo,hit,0.04,yes,,tool,tool,b
73.47,2.09,a,6.34,8.4,13.11,12.96,8.31,in,in,quick,hit,1.1,no,float,,,a
72.01,1.3,b,9.73,9.18,,10.91,,,,,tip,0.21,no,,net,net,a
75.04,1.48,b,5.69,3.18,12.03,10.91,7.17,in,in,oppo,hit,1.63,no,jump,,,a
74.38,2.17,a,8.37,6.96,24.23,14.5,6.89,out,out,outside,off_speed,3.59,no,,,,a
74.83,3.77,b,5.56,5.13,12.46,14.07,19.89,in,in,outside,off_speed,2.31,no,,hit_error,hit_error,a
75.27,1.27,b,3.62,4.16,11.32,16.31,9.09,in,in,outside,hit,2.15,no,jump,kill,kill,a
76.92,0.58,b,3.6,2.44,12.77,14.39,6.77,in,in,quick,hit,1.01,yes,jump,,,a
76.69,1.95,a,5.35,6.02,7.41,10.7,14.77,out,out,outside,blocked,4.06,yes,,blocked,blocked,a
77.54,1.5,b,2.12,1.11,11.75,11.88,7.47,in,in,bic,hit,1.45,no,jump,,,b
78.72,1.25,a,5.74,8.13,,,21.9,,,,,,,,hit_error,hit_error,b
80.24,2.28,a,,,,,,,,,,,,jump,serve_error,serve_error,a
81.12,0.47,b,2.85,4.29,17.14,12.63,5.16,out,out,outside,hit,2.14,no,jump,kill,kill,b
81.42,0.67,a,6.25,7.54,12.62,11.12,10.64,out,out,oppo,hit,2.2,no,float,,,a
81.38,1.53,b,8.82,9.66,,,15.52,,,,,,,,hit_error,hit_error,a
81.31,0.06,b,10.4,4.73,10.15,11.83,3.15,in,in,oppo,hit,2.08,yes,jump,,,a
82.79,2.9,a,2.11,8.03,15.68,14.26,11.9,out,out,outside,tip,2.22,no,,,,a
81.42,3.71,b,11.8,15.9,12.29,12.39,24.01,in,in,bic,hit,3.67,no,,hit_error,hit_error,a
83.02,1.15,b,3.39,2.79,13.16,14.75,10.16,in,in,oppo,hit,2.22,yes,jump,,,b
82.6,1.88,a,9.32,9.2,,,23.97,,,,,,,,hit_error,hit_error,b
83.75,2.14,a,6.85,2.28,12.41,13.76,9.92,in,in,quick,hit,2.48,yes,jump,tool,tool,a
85.95,0.12,b,9.59,8.87,13.46,15.69,13.49,in,in,outside,blocked,1.52,yes,float,,,b
85.49,2.49,b,12.5,11.97,9.5,6.67,8.05,out,out,oppo,hit,2.81,no,,,,b
85.45,2.65,a,8.53,8.27,12.43,12.42,13.4,in,in,bic,hit,3.43,no,,net,net,b
86.14,1.93,a,9.61,8.83,14.48,14.55,13.48,in,in,outside,hit,2.27,no,jump,kill,kill,a
86.64,1.05,b,1.96,2.06,13.81,14.8,24.04,in,in,outside,hit,1.21,no,jump,hit_error,hit_error,a
87.25,0.73,b,3.87,4.1,13.31,11.57,11.59,in,in,quick,blocked,1.93,yes,jump,,,b
